Column-Num,Content ID,User ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
167,b18cb63f-4c8e-44ee-a47f-541e95191d11,d6204684-926d-41db-ae9c-a7bf2e76313a,hate,12/24/2020 3:24,photo,public speaking,Negative,5
168,b18cb63f-4c8e-44ee-a47f-541e95191d11,85503a94-e733-486e-989e-12ff9b59f2d3,disgust,5/27/2021 1:44,photo,public speaking,Negative,0
169,b18cb63f-4c8e-44ee-a47f-541e95191d11,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,disgust,2/13/2021 4:14,photo,public speaking,Negative,0
170,b18cb63f-4c8e-44ee-a47f-541e95191d11,9b8a3e97-eee6-4de5-ab88-e00d2c0db6b9,adore,7/14/2020 4:36,photo,public speaking,Positive,72
171,b18cb63f-4c8e-44ee-a47f-541e95191d11,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,dislike,7/15/2020 16:03,photo,public speaking,Negative,10
172,b18cb63f-4c8e-44ee-a47f-541e95191d11,2bd9c167-e06c-47c1-a978-3403d6724606,like,10/8/2020 17:23,photo,public speaking,Positive,50
173,b18cb63f-4c8e-44ee-a47f-541e95191d11,740a4abd-187d-4783-990b-161c52fb5f86,heart,11/12/2020 23:55,photo,public speaking,Positive,60
174,b18cb63f-4c8e-44ee-a47f-541e95191d11,334e2fe8-6f2c-424c-8ed5-12c99f048722,intrigued,7/9/2020 8:58,photo,public speaking,Positive,45
175,b18cb63f-4c8e-44ee-a47f-541e95191d11,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,adore,6/26/2020 23:45,photo,public speaking,Positive,72
176,b18cb63f-4c8e-44ee-a47f-541e95191d11,a1290f9f-af93-432d-be86-65840470c621,worried,11/20/2020 13:18,photo,public speaking,Negative,12
177,b18cb63f-4c8e-44ee-a47f-541e95191d11,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,like,5/29/2021 21:34,photo,public speaking,Positive,50
178,b18cb63f-4c8e-44ee-a47f-541e95191d11,561b08d6-1084-4115-933d-db3e60edfd8b,indifferent,2/22/2021 2:48,photo,public speaking,Neutral,20
179,b18cb63f-4c8e-44ee-a47f-541e95191d11,4ce3f877-96ea-4a37-8107-1176126d9d97,scared,1/7/2021 18:39,photo,public speaking,Negative,15
180,b18cb63f-4c8e-44ee-a47f-541e95191d11,33a8d02a-e255-4ffe-9d90-2df8c2914077,adore,10/1/2020 15:10,photo,public speaking,Positive,72
181,b18cb63f-4c8e-44ee-a47f-541e95191d11,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,hate,11/21/2020 8:24,photo,public speaking,Negative,5
182,b18cb63f-4c8e-44ee-a47f-541e95191d11,1545ddaf-2b75-4143-82fe-b88966aee4fb,scared,4/15/2021 13:50,photo,public speaking,Negative,15
183,b18cb63f-4c8e-44ee-a47f-541e95191d11,d16ed6bf-d35e-463b-92b0-393ee67e220c,want,12/1/2020 15:06,photo,public speaking,Positive,70
184,b18cb63f-4c8e-44ee-a47f-541e95191d11,9e9cf8e7-6731-47da-bc0f-3a487e835586,scared,11/7/2020 0:47,photo,public speaking,Negative,15
185,0be59876-d70c-486c-8e0b-a06bef7a2cd6,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,cherish,9/13/2020 11:24,GIF,tennis,Positive,70
186,0be59876-d70c-486c-8e0b-a06bef7a2cd6,9ce133df-bd87-4559-96d7-a402add824ca,worried,1/28/2021 21:06,GIF,tennis,Negative,12
187,0be59876-d70c-486c-8e0b-a06bef7a2cd6,17bc2431-754a-46e8-81e2-32820d3fc612,indifferent,1/20/2021 1:15,GIF,tennis,Neutral,20
188,0be59876-d70c-486c-8e0b-a06bef7a2cd6,98411adf-cfc0-400d-aac8-e215571ef3f2,super love,9/3/2020 1:15,GIF,tennis,Positive,75
189,0be59876-d70c-486c-8e0b-a06bef7a2cd6,877ce8ba-564f-4b86-9cdc-94a93d9a7997,worried,1/9/2021 10:46,GIF,tennis,Negative,12
190,0be59876-d70c-486c-8e0b-a06bef7a2cd6,242a3620-fc18-4120-ac72-37b0f3716879,indifferent,9/19/2020 22:29,GIF,tennis,Neutral,20
191,0be59876-d70c-486c-8e0b-a06bef7a2cd6,108fc1be-9c15-440a-9cab-634c3f414dcc,super love,5/29/2021 7:21,GIF,tennis,Positive,75
192,0be59876-d70c-486c-8e0b-a06bef7a2cd6,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,worried,5/15/2021 19:04,GIF,tennis,Negative,12
193,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1879b698-1639-438e-a07e-ddd735f8d57c,intrigued,8/15/2020 12:27,GIF,tennis,Positive,45
194,0be59876-d70c-486c-8e0b-a06bef7a2cd6,acbac577-54c9-4476-af3c-a3241a3f4a19,peeking,2/15/2021 3:32,GIF,tennis,Neutral,35
195,0be59876-d70c-486c-8e0b-a06bef7a2cd6,3eb6dad3-c017-4e77-8920-fbdea84b0acc,scared,3/29/2021 19:03,GIF,tennis,Negative,15
196,0be59876-d70c-486c-8e0b-a06bef7a2cd6,d1a89d23-7d17-4949-9e1a-637317141f3d,scared,7/29/2020 10:40,GIF,tennis,Negative,15
197,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dab237a2-dcc9-4322-a9b6-b2d16ee38c78,hate,5/8/2021 13:47,GIF,tennis,Negative,5
198,0be59876-d70c-486c-8e0b-a06bef7a2cd6,624db443-c716-4227-ac84-a6f7c3a59162,heart,11/6/2020 2:36,GIF,tennis,Positive,60
199,0be59876-d70c-486c-8e0b-a06bef7a2cd6,4607d7b0-3313-49b8-9f73-5b8227fc5b67,super love,7/25/2020 16:31,GIF,tennis,Positive,75
200,0be59876-d70c-486c-8e0b-a06bef7a2cd6,40e643fb-369c-4ecb-beb7-810114f331fa,worried,12/4/2020 0:56,GIF,tennis,Negative,12
201,0be59876-d70c-486c-8e0b-a06bef7a2cd6,b0c22f82-b882-4394-bf27-6dfadf26e5c2,super love,9/22/2020 2:08,GIF,tennis,Positive,75
202,0be59876-d70c-486c-8e0b-a06bef7a2cd6,c43c2351-9591-4122-acdd-b521723d7292,hate,7/5/2020 5:50,GIF,tennis,Negative,5
203,0be59876-d70c-486c-8e0b-a06bef7a2cd6,b841358a-d8ff-412e-b940-3a95fd31291b,heart,1/11/2021 6:02,GIF,tennis,Positive,60
204,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cad2d54d-9555-4dfe-bfcd-7a584895a002,want,2/28/2021 7:51,GIF,tennis,Positive,70
205,0be59876-d70c-486c-8e0b-a06bef7a2cd6,5ad56e97-58f6-4e66-9b8f-5c16358a9a97,intrigued,12/6/2020 13:45,GIF,tennis,Positive,45
206,0be59876-d70c-486c-8e0b-a06bef7a2cd6,4fe1900d-5e78-41a3-88ed-18e6889c6c77,peeking,5/5/2021 9:54,GIF,tennis,Neutral,35
207,0be59876-d70c-486c-8e0b-a06bef7a2cd6,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,interested,8/27/2020 18:36,GIF,tennis,Positive,30
208,0be59876-d70c-486c-8e0b-a06bef7a2cd6,6eb62858-f6f3-4846-8054-52df483979de,heart,10/15/2020 1:29,GIF,tennis,Positive,60
209,0be59876-d70c-486c-8e0b-a06bef7a2cd6,92b87fa5-f271-43e0-af66-84fac21052e6,peeking,1/15/2021 11:33,GIF,tennis,Neutral,35
210,0be59876-d70c-486c-8e0b-a06bef7a2cd6,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,intrigued,3/1/2021 20:26,GIF,tennis,Positive,45
211,0be59876-d70c-486c-8e0b-a06bef7a2cd6,084eb113-0d87-4ae5-891b-2ec7f1e194a8,peeking,11/28/2020 2:11,GIF,tennis,Neutral,35
212,0be59876-d70c-486c-8e0b-a06bef7a2cd6,48e26178-5cdd-4568-9990-d3bc5937910b,cherish,12/30/2020 13:37,GIF,tennis,Positive,70
213,0be59876-d70c-486c-8e0b-a06bef7a2cd6,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,super love,2/14/2021 21:15,GIF,tennis,Positive,75
214,0be59876-d70c-486c-8e0b-a06bef7a2cd6,47def058-01cc-478f-9830-eaddcccac633,cherish,3/27/2021 20:07,GIF,tennis,Positive,70
215,0be59876-d70c-486c-8e0b-a06bef7a2cd6,ef56931b-540b-4166-9090-73ae48ac8d97,dislike,8/23/2020 7:38,GIF,tennis,Negative,10
216,0be59876-d70c-486c-8e0b-a06bef7a2cd6,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,heart,11/9/2020 8:23,GIF,tennis,Positive,60
217,0be59876-d70c-486c-8e0b-a06bef7a2cd6,d16ed6bf-d35e-463b-92b0-393ee67e220c,hate,5/12/2021 20:45,GIF,tennis,Negative,5
218,0be59876-d70c-486c-8e0b-a06bef7a2cd6,d51a3403-8bab-4d88-af4f-a429c6d8c168,hate,4/15/2021 13:23,GIF,tennis,Negative,5
219,0be59876-d70c-486c-8e0b-a06bef7a2cd6,6e98e5c2-b7d7-4915-bb20-d01a42d29dee,peeking,8/16/2020 22:58,GIF,tennis,Neutral,35
220,0be59876-d70c-486c-8e0b-a06bef7a2cd6,334e2fe8-6f2c-424c-8ed5-12c99f048722,disgust,9/11/2020 16:22,GIF,tennis,Negative,0
221,0be59876-d70c-486c-8e0b-a06bef7a2cd6,877ce8ba-564f-4b86-9cdc-94a93d9a7997,cherish,12/13/2020 15:59,GIF,tennis,Positive,70
222,0be59876-d70c-486c-8e0b-a06bef7a2cd6,c1c53b8c-b6a8-4343-a369-4a0595a97807,dislike,12/3/2020 8:08,GIF,tennis,Negative,10
223,0be59876-d70c-486c-8e0b-a06bef7a2cd6,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,disgust,10/13/2020 16:31,GIF,tennis,Negative,0
224,0be59876-d70c-486c-8e0b-a06bef7a2cd6,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,want,12/4/2020 10:04,GIF,tennis,Positive,70
225,0be59876-d70c-486c-8e0b-a06bef7a2cd6,427fa55b-7f49-4981-bcd7-59fee8efb512,peeking,1/25/2021 11:00,GIF,tennis,Neutral,35
226,0be59876-d70c-486c-8e0b-a06bef7a2cd6,311d7214-711f-4f66-bc9a-e835fa54ffb6,hate,5/4/2021 19:40,GIF,tennis,Negative,5
227,0be59876-d70c-486c-8e0b-a06bef7a2cd6,a559688e-3f10-436f-a25e-8ad553eacb89,disgust,7/23/2020 19:31,GIF,tennis,Negative,0
228,81abd65a-3b76-4574-a0a7-db6bf7184ae2,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,love,1/6/2021 6:08,video,food,Positive,65
229,81abd65a-3b76-4574-a0a7-db6bf7184ae2,f86853a2-acda-4319-a50c-03f014248042,worried,10/21/2020 3:48,video,food,Negative,12
230,81abd65a-3b76-4574-a0a7-db6bf7184ae2,91dbe082-62c3-4bfd-9721-7c94be3a3d32,worried,2/23/2021 22:36,video,food,Negative,12
231,81abd65a-3b76-4574-a0a7-db6bf7184ae2,66663a0d-856f-487f-a2a2-258af21ab3e5,super love,1/26/2021 1:00,video,food,Positive,75
232,81abd65a-3b76-4574-a0a7-db6bf7184ae2,94bf7864-a52e-405e-a729-9702bf79c234,peeking,12/18/2020 14:07,video,food,Neutral,35
233,81abd65a-3b76-4574-a0a7-db6bf7184ae2,583f2bde-886d-4cf3-a5c4-7cb60cd25df3,indifferent,5/23/2021 23:27,video,food,Neutral,20
234,81abd65a-3b76-4574-a0a7-db6bf7184ae2,90898216-e580-46c0-8e79-f2df84a9676d,worried,10/31/2020 3:17,video,food,Negative,12
235,81abd65a-3b76-4574-a0a7-db6bf7184ae2,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,indifferent,2/20/2021 20:02,video,food,Neutral,20
236,81abd65a-3b76-4574-a0a7-db6bf7184ae2,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,super love,10/28/2020 13:14,video,food,Positive,75
237,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3e65775b-36e4-495d-9c45-28127fb3da5f,disgust,12/8/2020 13:12,video,food,Negative,0
238,81abd65a-3b76-4574-a0a7-db6bf7184ae2,953cb190-5704-4926-adc2-057c6f3e3cb4,scared,11/4/2020 21:06,video,food,Negative,15
239,81abd65a-3b76-4574-a0a7-db6bf7184ae2,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,scared,8/24/2020 13:48,video,food,Negative,15
240,81abd65a-3b76-4574-a0a7-db6bf7184ae2,92423e9a-4e8c-49bc-be75-c819912696ce,disgust,1/5/2021 13:15,video,food,Negative,0
241,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1ebc46fa-edd3-4dec-bb45-c124daf83512,adore,2/28/2021 9:21,video,food,Positive,72
242,81abd65a-3b76-4574-a0a7-db6bf7184ae2,052faed2-37ac-4a2c-ba6f-2657322e4fa5,dislike,9/22/2020 4:09,video,food,Negative,10
243,81abd65a-3b76-4574-a0a7-db6bf7184ae2,317c70d5-fe65-4663-afb1-150108e0e55c,disgust,11/8/2020 2:43,video,food,Negative,0
244,81abd65a-3b76-4574-a0a7-db6bf7184ae2,03e3a23a-a77a-41da-9ecd-3f2ff9e5bc90,love,10/26/2020 11:48,video,food,Positive,65
245,81abd65a-3b76-4574-a0a7-db6bf7184ae2,db0066e1-83cc-43f3-990b-983010aa5370,heart,11/4/2020 14:58,video,food,Positive,60
246,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9ce133df-bd87-4559-96d7-a402add824ca,peeking,3/7/2021 6:31,video,food,Neutral,35
247,81abd65a-3b76-4574-a0a7-db6bf7184ae2,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,intrigued,6/17/2021 23:27,video,food,Positive,45
248,81abd65a-3b76-4574-a0a7-db6bf7184ae2,ed3494e3-695b-4068-a725-09c6cdf92d63,intrigued,7/27/2020 23:54,video,food,Positive,45
249,81abd65a-3b76-4574-a0a7-db6bf7184ae2,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,disgust,4/19/2021 1:45,video,food,Negative,0
250,81abd65a-3b76-4574-a0a7-db6bf7184ae2,a94a7d87-65df-4c21-847a-0e8af6cb5c02,like,10/5/2020 13:55,video,food,Positive,50
251,81abd65a-3b76-4574-a0a7-db6bf7184ae2,34e8add9-0206-47fd-a501-037b994650a2,super love,9/28/2020 8:49,video,food,Positive,75
252,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2ab641a8-6ad4-4d1a-8511-d87ff5346773,dislike,2/25/2021 4:02,video,food,Negative,10
253,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,heart,12/24/2020 22:31,video,food,Positive,60
254,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2ef20e99-8be8-4ab6-a817-83991f7a0fa3,heart,6/15/2021 12:15,video,food,Positive,60
255,81abd65a-3b76-4574-a0a7-db6bf7184ae2,2129de92-ee91-425f-a854-07c553ee0b74,intrigued,2/12/2021 4:23,video,food,Positive,45
256,81abd65a-3b76-4574-a0a7-db6bf7184ae2,15e325b1-c221-4bf8-8010-18d76b03646e,adore,8/31/2020 0:39,video,food,Positive,72
257,81abd65a-3b76-4574-a0a7-db6bf7184ae2,a5c65404-5894-4b87-82f2-d787cbee86b4,indifferent,1/11/2021 8:47,video,food,Neutral,20
258,81abd65a-3b76-4574-a0a7-db6bf7184ae2,47def058-01cc-478f-9830-eaddcccac633,super love,8/2/2020 20:28,video,food,Positive,75
259,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9a5aca53-6263-485a-bf77-e60c4608fd26,disgust,10/18/2020 12:49,video,food,Negative,0
260,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,peeking,3/28/2021 8:08,video,food,Neutral,35
261,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3956593b-7739-426a-b7a5-e841c95a5df9,super love,2/11/2021 4:02,video,food,Positive,75
262,81abd65a-3b76-4574-a0a7-db6bf7184ae2,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,heart,8/12/2020 23:43,video,food,Positive,60
263,81abd65a-3b76-4574-a0a7-db6bf7184ae2,3e65775b-36e4-495d-9c45-28127fb3da5f,scared,1/7/2021 2:48,video,food,Negative,15
264,81abd65a-3b76-4574-a0a7-db6bf7184ae2,48e834aa-fd4a-4206-93e8-ac8fdac613bc,scared,2/19/2021 0:55,video,food,Negative,15
265,81abd65a-3b76-4574-a0a7-db6bf7184ae2,31cfc138-cec0-4176-bd6d-79c4cadbb1d4,super love,6/8/2021 10:45,video,food,Positive,75
266,81abd65a-3b76-4574-a0a7-db6bf7184ae2,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,like,10/18/2020 4:17,video,food,Positive,50
267,81abd65a-3b76-4574-a0a7-db6bf7184ae2,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,super love,11/5/2020 13:54,video,food,Positive,75
268,81abd65a-3b76-4574-a0a7-db6bf7184ae2,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,intrigued,8/16/2020 12:12,video,food,Positive,45
269,81abd65a-3b76-4574-a0a7-db6bf7184ae2,b596e7d8-dd3f-4125-8b99-4bf2283657cd,scared,10/14/2020 14:55,video,food,Negative,15
270,81abd65a-3b76-4574-a0a7-db6bf7184ae2,26c6734f-42b6-48f8-a08e-e1c3a79019d0,peeking,4/1/2021 12:04,video,food,Neutral,35
271,81abd65a-3b76-4574-a0a7-db6bf7184ae2,d3aa94aa-3e81-49e4-915a-d269e4f42f29,like,9/25/2020 6:17,video,food,Positive,50
272,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,intrigued,3/3/2021 18:40,audio,travel,Positive,45
273,f332d362-dc48-46c2-a64b-641157c0987e,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,adore,7/26/2020 19:34,GIF,soccer,Positive,72
274,f332d362-dc48-46c2-a64b-641157c0987e,5d454588-283d-459d-915d-c48a2cb4c27f,interested,12/12/2020 15:31,GIF,soccer,Positive,30
275,f332d362-dc48-46c2-a64b-641157c0987e,b7b551bd-8cdd-44f3-aef8-29bf82b51535,want,8/21/2020 15:22,GIF,soccer,Positive,70
276,f332d362-dc48-46c2-a64b-641157c0987e,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,indifferent,5/31/2021 20:37,GIF,soccer,Neutral,20
277,f332d362-dc48-46c2-a64b-641157c0987e,ade9db41-034e-4b27-befb-42117025dab0,indifferent,2/14/2021 6:00,GIF,soccer,Neutral,20
278,f332d362-dc48-46c2-a64b-641157c0987e,1f7e22c8-558a-4b6f-a04f-b219593f029e,disgust,2/15/2021 20:35,GIF,soccer,Negative,0
279,a2e93b29-9259-4092-a4d7-62d5e823bb74,23a48585-f2cf-4a20-8d30-f49361d5625c,hate,9/8/2020 14:01,video,public speaking,Negative,5
280,a2e93b29-9259-4092-a4d7-62d5e823bb74,4cff698b-def1-497c-a78e-75058de67fe8,worried,10/28/2020 7:37,video,public speaking,Negative,12
281,a2e93b29-9259-4092-a4d7-62d5e823bb74,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,interested,11/21/2020 19:53,video,public speaking,Positive,30
282,a2e93b29-9259-4092-a4d7-62d5e823bb74,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,scared,10/16/2020 22:41,video,public speaking,Negative,15
283,a2e93b29-9259-4092-a4d7-62d5e823bb74,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,hate,1/8/2021 12:46,video,public speaking,Negative,5
284,a2e93b29-9259-4092-a4d7-62d5e823bb74,fe0e2711-bad0-4a0a-90fa-b2d9e8c773a8,want,9/7/2020 6:55,video,public speaking,Positive,70
285,a2e93b29-9259-4092-a4d7-62d5e823bb74,9664d628-9163-4aae-94e0-311f3bdb2f11,hate,1/26/2021 16:14,video,public speaking,Negative,5
286,a2e93b29-9259-4092-a4d7-62d5e823bb74,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,9/15/2020 22:47,video,public speaking,Negative,12
287,a2e93b29-9259-4092-a4d7-62d5e823bb74,49da0743-cb4d-4c84-b6a2-537bbe7256d1,love,11/9/2020 0:34,video,public speaking,Positive,65
288,a2e93b29-9259-4092-a4d7-62d5e823bb74,b827588c-31b2-47f3-916a-a1dbf7987f50,indifferent,2/1/2021 4:49,video,public speaking,Neutral,20
289,a2e93b29-9259-4092-a4d7-62d5e823bb74,4fe1900d-5e78-41a3-88ed-18e6889c6c77,want,4/14/2021 18:36,video,public speaking,Positive,70
290,a2e93b29-9259-4092-a4d7-62d5e823bb74,7adafb3c-7c7c-492b-be5b-5ddd9ff1316a,love,1/12/2021 11:57,video,public speaking,Positive,65
291,a2e93b29-9259-4092-a4d7-62d5e823bb74,d1a89d23-7d17-4949-9e1a-637317141f3d,dislike,11/2/2020 22:53,video,public speaking,Negative,10
292,a2e93b29-9259-4092-a4d7-62d5e823bb74,95258c36-5b6b-4591-85ee-0c43f503c1d5,heart,3/8/2021 0:05,video,public speaking,Positive,60
293,a2e93b29-9259-4092-a4d7-62d5e823bb74,ae600af5-c1f0-4b1f-adb0-1b4c246373e4,want,9/14/2020 5:11,video,public speaking,Positive,70
294,a2e93b29-9259-4092-a4d7-62d5e823bb74,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,dislike,7/28/2020 9:50,video,public speaking,Negative,10
295,a2e93b29-9259-4092-a4d7-62d5e823bb74,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,want,6/30/2020 1:25,video,public speaking,Positive,70
296,a2e93b29-9259-4092-a4d7-62d5e823bb74,78703a69-8edc-458f-b0fc-85d96501dcdc,adore,1/26/2021 19:53,video,public speaking,Positive,72
297,a2e93b29-9259-4092-a4d7-62d5e823bb74,df1e7940-d514-40aa-af3a-e742792c4b5e,adore,5/19/2021 16:20,video,public speaking,Positive,72
298,a2e93b29-9259-4092-a4d7-62d5e823bb74,db0066e1-83cc-43f3-990b-983010aa5370,want,3/11/2021 23:55,video,public speaking,Positive,70
299,a2e93b29-9259-4092-a4d7-62d5e823bb74,3c45659f-e24d-4b0d-8210-0b7704ea1ac6,want,10/17/2020 22:39,video,public speaking,Positive,70
300,a2e93b29-9259-4092-a4d7-62d5e823bb74,4edc3d1a-a7d9-4db6-89c3-f784d9954172,adore,4/12/2021 17:12,video,public speaking,Positive,72
301,a2e93b29-9259-4092-a4d7-62d5e823bb74,95258c36-5b6b-4591-85ee-0c43f503c1d5,hate,11/25/2020 1:57,video,public speaking,Negative,5
302,a2e93b29-9259-4092-a4d7-62d5e823bb74,79acce4b-b991-4a68-b762-d496686a4f32,disgust,6/9/2021 9:41,video,public speaking,Negative,0
303,a2e93b29-9259-4092-a4d7-62d5e823bb74,72d2587e-8fae-4626-a73d-352e6465ba0f,peeking,5/20/2021 17:51,video,public speaking,Neutral,35
304,a2e93b29-9259-4092-a4d7-62d5e823bb74,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,hate,9/30/2020 18:09,video,public speaking,Negative,5
305,a2e93b29-9259-4092-a4d7-62d5e823bb74,db0066e1-83cc-43f3-990b-983010aa5370,super love,10/7/2020 16:03,video,public speaking,Positive,75
306,a2e93b29-9259-4092-a4d7-62d5e823bb74,a540d720-b44a-4d3d-9643-e12bca77d1f3,scared,1/11/2021 16:13,video,public speaking,Negative,15
307,a2e93b29-9259-4092-a4d7-62d5e823bb74,b8c653b5-0118-4d7e-9bde-07c2de90f0ff,disgust,12/26/2020 6:13,video,public speaking,Negative,0
308,a2e93b29-9259-4092-a4d7-62d5e823bb74,92b87fa5-f271-43e0-af66-84fac21052e6,disgust,6/15/2021 17:31,video,public speaking,Negative,0
309,a2e93b29-9259-4092-a4d7-62d5e823bb74,766886c9-a63a-4446-bb4a-07d611b3b212,scared,5/21/2021 9:25,video,public speaking,Negative,15
310,a2e93b29-9259-4092-a4d7-62d5e823bb74,18c56602-937e-4ff3-bc6c-43f0b14212ca,intrigued,11/14/2020 15:11,video,public speaking,Positive,45
311,a2e93b29-9259-4092-a4d7-62d5e823bb74,f25dc445-de4a-47ee-92a4-0ff29c56656d,super love,5/5/2021 15:38,video,public speaking,Positive,75
312,a2e93b29-9259-4092-a4d7-62d5e823bb74,ef56931b-540b-4166-9090-73ae48ac8d97,interested,8/17/2020 10:08,video,public speaking,Positive,30
313,a2e93b29-9259-4092-a4d7-62d5e823bb74,9bb5d084-0b28-4352-8591-5b5a4efecdf0,intrigued,12/31/2020 5:53,video,public speaking,Positive,45
314,9b3a6d30-48e8-476c-82be-9031524bd04d,95258c36-5b6b-4591-85ee-0c43f503c1d5,disgust,11/21/2020 3:14,video,food,Negative,0
315,9b3a6d30-48e8-476c-82be-9031524bd04d,fb4654ff-ce23-4a77-b52a-50f8948b5664,hate,10/5/2020 18:00,video,food,Negative,5
316,9b3a6d30-48e8-476c-82be-9031524bd04d,b870b764-7447-4990-a8d4-024d33e0e67d,cherish,5/28/2021 15:20,video,food,Positive,70
317,9b3a6d30-48e8-476c-82be-9031524bd04d,e8849148-1482-4926-9f28-a537630b9ba2,hate,1/12/2021 12:14,video,food,Negative,5
318,9b3a6d30-48e8-476c-82be-9031524bd04d,324e384a-9963-4d17-94aa-21859ea85062,scared,2/20/2021 0:07,video,food,Negative,15
319,9b3a6d30-48e8-476c-82be-9031524bd04d,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,intrigued,7/14/2020 21:01,video,food,Positive,45
320,9b3a6d30-48e8-476c-82be-9031524bd04d,1ee25417-3648-4220-9b8f-fc82d1ef450c,worried,6/5/2021 10:04,video,food,Negative,12
321,9b3a6d30-48e8-476c-82be-9031524bd04d,f3eb7ee0-7788-43a0-9686-1c399260b17e,want,3/23/2021 1:55,video,food,Positive,70
322,9b3a6d30-48e8-476c-82be-9031524bd04d,61d88e0e-c0e7-4352-85ad-555e464ff933,cherish,5/18/2021 9:52,video,food,Positive,70
323,9b3a6d30-48e8-476c-82be-9031524bd04d,1879b698-1639-438e-a07e-ddd735f8d57c,like,6/4/2021 16:57,video,food,Positive,50
324,9b3a6d30-48e8-476c-82be-9031524bd04d,f50ac030-3af8-4e07-aacf-dccff353b8f6,disgust,1/1/2021 11:23,video,food,Negative,0
325,9b3a6d30-48e8-476c-82be-9031524bd04d,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,dislike,5/29/2021 4:16,video,food,Negative,10
326,9b3a6d30-48e8-476c-82be-9031524bd04d,37867a23-d07b-4990-8fa8-d694cf7d3b1b,interested,7/18/2020 10:43,video,food,Positive,30
327,9b3a6d30-48e8-476c-82be-9031524bd04d,fe15963d-0a77-4247-9bc6-04e146b826b2,adore,11/7/2020 1:54,video,food,Positive,72
328,9b3a6d30-48e8-476c-82be-9031524bd04d,d6204684-926d-41db-ae9c-a7bf2e76313a,like,8/11/2020 12:01,video,food,Positive,50
329,9b3a6d30-48e8-476c-82be-9031524bd04d,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,dislike,7/24/2020 18:23,video,food,Negative,10
330,9b3a6d30-48e8-476c-82be-9031524bd04d,0a1cde57-79ab-4c61-b664-1d3b290b43cf,scared,10/8/2020 8:38,video,food,Negative,15
331,9b3a6d30-48e8-476c-82be-9031524bd04d,242a3620-fc18-4120-ac72-37b0f3716879,indifferent,2/5/2021 13:05,video,food,Neutral,20
332,9b3a6d30-48e8-476c-82be-9031524bd04d,4cff698b-def1-497c-a78e-75058de67fe8,interested,7/26/2020 10:36,video,food,Positive,30
333,9b3a6d30-48e8-476c-82be-9031524bd04d,2bd9c167-e06c-47c1-a978-3403d6724606,like,5/19/2021 4:30,video,food,Positive,50
334,9b3a6d30-48e8-476c-82be-9031524bd04d,9fb4ce88-fac1-406c-8544-1a899cee7aaf,super love,11/15/2020 22:53,video,food,Positive,75
